address,balance,
cosmos1kg8jkfwx766z0h8hn44kj7wgtz7pfzalejl6j0,39793000
cosmos1g9lm6ryej3m8canc7cu3g5f2dj5ectecf74qz2,10011000
cosmos1e3y4yfchew4ud684f9fef8ya3l2jq5wpfaz36c,14988829
cosmos1avgx849dnvjs7y0fm4mzvnem7eddrvz3uvxnrw,10001250
cosmos1e5mmy28d0kqsq0368g55qf5ktv6n2f4d8j2gqn,18000000
cosmos18afc5hx62y2nv9r3quh23vqnphp806ecyakxpz,12629308
cosmos1fdvq3awwjapm2vwkw26wttz2uvhanz3l77assr,1936250
cosmos1agj305cv7746pnruvm5ejhkl03q07pxca7xgfa,2595755
cosmos17yyf9kxx05ddz365z48axez4hw72rhkjzvrgvw,23717127
cosmos1rm037j2fj4zq8dxfpajt2k6wz8qf9y9cqenumf,6630446
cosmos18fejztpc5lttpg6v6djh9mvd92kmxrj07kxtus,1000100
cosmos1ghr5hglh4ll0chszqrqhdxzply50d78r8ct20s,76067935
cosmos1d6cu9ygy09pdd92d6x50dhe3hn7rkya4vxuxml,7924526
cosmos1cm5lgm077rfxe7d7q534yxq475r0ln64sw9tgy,1020000
cosmos1vdud7yxvepsrv9gd4nv0sxd6lppsg2y3ty9azu,2500001
cosmos1kgj0hs9skx5ypyjeg5qh0c4e6ee9umfhe6hwzh,13467555
cosmos1ejkjgur697uw87dkhavscq6dm323ftt4eu2t7n,13001300
cosmos12eyg4vhmylhc45e68jplwpkl95gemclp9nq6lr,5000000
cosmos1agrlm0j37jhlhlgmlcfw6ple6gp3r4nzpghmpw,8438449775
cosmos1y58t9ke59ztp0cgwtapx8v07qvft0gyp5mh05c,16233000
cosmos1msl9sr7ggwvvh8cz6e5eslvh6z6mfmty7ae3rz,100657921
cosmos1jwx2333qymymc3cl68dvgkqt33g99w72puj5qj,28224840
cosmos1ha34k5sujw3r8ll6lyqwwvjne0rz4nyf22gppn,37500000
cosmos1f9ues4krz0u8szywk4phk6kp8pu9czjp48k00l,4654750
cosmos1qvwkwygf62jew7t2yl6gkkshrcdsypcvtdwqag,100010000
cosmos1hyj2zetz9tlsgjqyl8cv8je38t89we9dkqe2u7,5950000
cosmos1cnqv6m54snuql946yuqw5axmgdsdy3mg4tu06r,3099840
cosmos1jsveflv5apmd07ce3e9e54zsw3q37w58shj2hw,244895911
cosmos1ea7zqnnk08y6xtfekpgslgvlv08rd05kqthx27,364320000
cosmos1ctvmuy0xkvwh2qzkslaj76eq8ll37yy6yd2n3d,16901300
cosmos1y3jfkr8lt97xnpvqdva3uywshn8ncrwr45g2sg,6110200
cosmos1sehsqjmxqvwz0x6rxkqw4w7dg3ppqt2jp5c7v3,330356377
cosmos1gnqs2pql52hjkz2gu0wqwhfw6u6mv2wtu3zvrs,13000000
cosmos1949wlq2q82th0jafhc59qwtyras848nqthmk63,1506578
cosmos1gmlqc3gt84aza0hdmxl4hy2rewaxjcmq9vcfqt,41352330
cosmos1w2c5uaz33rz87lyxyhwg8h8hsv9jkkmy9mjv5x,4800000
cosmos1n769rsl6ert5k89axf6js926mxq92m4c4v2f0j,97330357
cosmos1l2cj8gz7tfd53suv6juxrxfvjzt08rnn5c29dn,11979000
cosmos18dxfxt9qpatemgavvzsht7z56vgckqnpggj4qm,8496334
cosmos18sudgc4gyg85qruyc8pmlwapl3488408ee2u0f,2729956
cosmos1q3prtjlyu3m0dyy6zrene2tl9uu0ex8d4erz7u,1015015
cosmos1ygg7lwvsqfem9tvj5huxvw35g8tujtpwvhfh82,30541317
cosmos1gwlsjtjukn9suj0w0ksqpc0ju5nezc6waulzxw,190016550
cosmos1tdnr6jnrffeju5mn6mx6ja7plvxz6zmtqzfguu,14221171
cosmos1tlykehm59rgmnhlz7ckjurfc0ug0e43r0agf8q,58662722
cosmos1vymggr0yuw4lrp8fwncm92cs9usjxu4nadxpfz,137400000
cosmos10kny7g43h6ppqsuud5m3u6zjyxngv54rfxdf5e,90141996
cosmos1s46wg5flkzd9z6k0sgu73nzf3qnqpmwpvqdm84,35127000
cosmos1jphgydn48xkq036x4zadqfqhlfqxhrc9cw68dt,965511400
cosmos1jm9thkc7uc8w92t800n2thcrxqgf45vgv333zw,60000000
cosmos1gen6smlvllds9zemq3wvx3l9drwnqudrfwj9u5,717227775
cosmos15zajhxhgmapnqfswt9ft9kkxanrx7nk4puhzwe,31696045
cosmos150vgpefln5jpegl0v6zxrg8kulukmg03cqqs7t,12287709
cosmos1k38vsy7x4240je3mvp3eqn8lh38uzxgxv5z3f9,2000000000
cosmos1jaawvmd7hsjaezgrf02z3uhgvrk5dmfqg88s56,1000100
cosmos1t05987dvn0hyn5rfa23hav2nxty6eluhag5hnr,6200000
cosmos1z2ytyzumr0lnz6akef5lmdc7upeacw5v2jt9j0,80597670
cosmos1eezz4qlrr7wh6cgn46n6n0kv0l0r4a0zxyxjs0,4591500
cosmos1qsy438jeggqlmqcfvr5x8ty7g0kvwhjrncx5ep,11100199
cosmos142nrt6jzl6ajsmn2cy2d0lhz4w9p66wcmlmf4m,4651200
cosmos1n9qwpd4cm7tj9m897fkztj7jwutnvfcw09zppz,104429843
cosmos1unfy3n3zl3ch9cv0hhk9vkkdywuj6h04tepj7s,1993750
cosmos1elr8l5xkk25eg2pjn5ya5rg6ha8ry2jj53s0l5,7449986
cosmos19c259raecmzcg0qt2uv4a5phk5fthazv3aqqaz,7971984
cosmos1jalm76j6t7wnrtjehpyk4vcuuukpjydhnkjeym,90000000
cosmos1gaxu3agdqghsvuwq25rh7e5vuvlw5hr8tn5a5a,112000000
cosmos1exnanecym9878jrvf6vqj04ytj2acxzseyx60j,53038015
cosmos18zlev3vjw7a7sd7hja32mfxpg8ppxkpleukvmj,6658750
cosmos1avjn5ux7jlu3m5h4f5apxvl9yrgk42hnrw62rx,14590500
cosmos14g893255ul3x94zlf3xg0373twhrkr8ukch2pj,1171428222
cosmos1slk5eazmr5jzvzx6k96ductymveyt5ys79afjg,4000000
cosmos13p256ew047km3t34p3gwa6608e27hcda7l9x0l,15045316
cosmos1ujmhdqr37ffr8emmxtlntlk35lfsj588zusky7,10214000
cosmos1e0rzmwh7xgdjvg7dxttfzuym9mvslx8tr5cet8,500111000
cosmos1qffz59msmkudvjjzh7v20xtcscnty9yyn9me7s,27913664
cosmos1ckdyvs4ayh9984trhw6kw03jt3vmfne94r4g7j,37184588
cosmos1n4h7r8uznmgum266dprpsg6r7ue3zqkdvrus5u,42365425
cosmos1p5w0yc90x6824fq0ks4wpdtpawz9kgqy7zx880,69250500
cosmos10z8zy09m2t8sl7pwp2l9c3n5y5pqd2l7kqkzpg,2257940803
cosmos1jxs28x5n6lq70ey7f5dnsggnpjde74hmzszzs3,87000000
cosmos18lnd2qfx3recvrmk865twk32jnllgacrcjuf2x,5543754560
cosmos1xxwkdzlarjd2g70zt37yxazp85eq0xl35vanna,21700147
cosmos185uaczy6jfuwvxmm62qugxgflpkep3de96skwy,9000000
cosmos12lt0kd6n5zff6pxlzqf5r98nhnh8alds8ug9yz,1089582
cosmos152uu8nnj4vjnv4s86d8dn4z0tddeu4mn72l8v2,297200000
cosmos1q3lax2xrgakl50qhmlxjgne00lfyn4ydd6v56v,15537351
cosmos1hs4s90uh237pqfm39g4t09dyu6mc2rqqg654xz,61367885
cosmos1h53srd2slmy0rkm64t7r93zuq0l96asf09vumt,89302024
cosmos1grgz6cw2r46ql40zcf8c5y3emauy0muwmplqe6,16075105
cosmos1l3emxgek7huk9kd6ra6pnhccxw9n2u92qnt2xu,60036048
cosmos1s3kyyvxwvvuty63zz45qm5s7e6xfc8yvnwzc6r,18235357
cosmos1c0cqmck4sgnaf8k2snw7uuf2husk956m9q52vw,5200000
cosmos10jqqtem39lykfsxm5c2laxyjpqzq3cqgunx88s,10126373
cosmos18gywr5yx8ch94c88sm0d39dsw0lr9w0g6kx6ge,12070000
cosmos1w5jd7csqdd75qky2km9203zkxejq6crf8kep9q,11813462
cosmos1jzhptrau83qjcrf6zys6um7dmk40utplz6m8rc,13379635
cosmos1xjpf50mdv3qwc8qpr38qtjlhmgr9a908vt4346,6002262
cosmos1yushp40x2xu46k2yv62juhk708e8pxejqk4j2s,59786220
cosmos1fedfj708dxqacmqmwpruyud96wxkz5qlu9hce9,49899000
cosmos15gn7crx5v3gnnm0c6sjz2gzjnph3a4t99xqh0f,550055004
cosmos14k2drprgsa46km2kfj0y3zkr6x0hwpt0tm63xk,32870823
cosmos1cjcdrclx6pa0c6n25vaf2uy2yujn7l2eawjttn,15113498
cosmos1j6krekx0tpeg4wzpr8pdmn2pzt74y84p5z80v7,1994000
cosmos1pp02phjc4ca0vrlyruplcl9t8jc3utc78t95hh,50798778
cosmos1e6mma72rv75cjjj6ml2fq9w00nv8aw5pdxgz66,10327062
cosmos18y2yjx5rkly2qf49d84m757fq7t9pf90dx5qpq,125009001
cosmos1gm42ec5m0wsx46fqmkvvjh6he36dvqhhh7hntc,8979000
cosmos1t9lwg64zae8epncqha2l98qq0gra7esfeet3aa,5845845
cosmos1d0m29tzwvt3p3f8tx6alt62hngehglua3dfcse,4462546
cosmos1jelg54snf7qjdaahus4ggm50vnwne5mzglkasc,25010000
cosmos1kjv0t6zlcdke6y936a2dqvxcvjflg5pa4x7pa3,6935206
cosmos1f7mzzhk236ka7udxvktxg56y8jk7hfvjrcwvx8,5892334
cosmos18x8wnkq3yuamehaum68l7skwnn37wmv48wef76,767147517
cosmos1k5gxrzcwzg4yurscxspku3ernskfhkntqm8rtx,132338866
cosmos108ymrn4z44tuqjrnxfxhqrqu4msfx2q7vsxvrj,9600960
cosmos1z922pysyrrfmllkg7mwfkqyd4dr49sux2up73v,301000000
cosmos1dtfatd78xgp5l8vc2q50lfzdvqf5qf0l3r955l,9990000
cosmos1vu3w9unp4kxd955d90x6gmuz3hg4avqznarhyx,267165031
cosmos1wwgdtp52x470ga2m4p5cfe7j2uvdr4tzssj4ru,25526711
cosmos1ke7fcpe7atx9vnqu94hey5hf2v3skv52fhsaw3,250655902
cosmos19qh5r9w22nxra0es60t7ppz6xtt2t8rhhar8ut,25032135
cosmos1352hdzdv77u3ls75hudlcc0ck2ly35u23r3qcp,5000000
cosmos1y8fvs4ctp6ymne0anjlmw96cpcutszh07hqt94,7630385
cosmos13ev0d9wllhglpjwk5gwra6t37qlnd3kzx8wekv,4493750
cosmos16qwz22e5f7n5r3hs954y8th2wm96kgu9yqvh7f,7092596
cosmos16s3nf29587tv6pf6qvm649fj64pfnd8us773es,76621747
cosmos1uj8stljwslv04mzytvj9fsexwjzp6j8upym2zc,76422789
cosmos1vvxemz0v0zg69svsj083nwh7w9t6p9fx5vkpxn,6300000
cosmos1x5r8c0avupmrvflphngqs62ckrw2swvhfg8f5m,16247746
cosmos12jjskmmefsgfd3aak96azw4f29treygxmk778x,403538817
cosmos1ucd5zlk6ls4fz3830k2g5laeak87sn4uaa33zl,35874629
cosmos1jzefh4y6ccv87lvl85ez22v36adnpgelpu6f0y,1504838750
cosmos1js7cufexrar53gng2qnmxk37rhja73p6vxvjc5,4300220
cosmos1qmlt9sz4vw89pjh6c4rrdsz3uxhfj3y3py3kw9,1163600
cosmos1y70axy9wvv3y4hc090sr2kkfa5d9q8as0370yw,66791419
cosmos1m6hlpqtld7l7xaz2qfdavcjqhxlfqmxvghq5y2,4885998
cosmos1gm5v0396cmc3zuye940jtnvvwp7xfd6mj6ea2m,5135000
cosmos10keer45wy22h8rj7zx4xlcqtxa8u76el8zqh3q,10010000
cosmos1fqrhymfhkmzmwyptjvefl6u8vgld5slnjvv59z,6910311025
cosmos1typpz54mayxs0y0c7dteygmxnj9kg6mc6eaysq,150000000
cosmos1j42g2d8ny5s78zcjrsjjat9cx7s0hjlt9swvxj,5240000
cosmos1tptge05x9wh2y49aw8e7xf4aj55m4wzzy0ry9y,11857671
cosmos1dpap92nugt2c5f2fjmvsyqt6n42p2s4szvcg4p,34475477
cosmos1v36va0lge392vst37c84kasjpj3qkr52e5t7n2,113366429
cosmos1ygftpux88nyxmstq774fpq6daxzg9n4gtlspzc,502050207
cosmos1ys7v9jq8dy9ct85r3zc4lx8tneacljgsyvvn6f,5008573
cosmos19le8pw4xyykzhyd6t7j2twdytga4jc6clzec7h,200200000
cosmos1fcg8tg90049hxyr9lr8puxjaktzm2t06qtm6sm,7366349
cosmos1yeykpzjd2s5wh92avyy5mp4yj6g0a9cgtz7ntd,56568750
cosmos12uz439mv7cmtd0tu3vjq5sys2ycext3xtapqz0,1935500
cosmos1jf7u589sr24ae47stkfl93t5xkjut3sruqv64h,33274962
cosmos1yd95yv7tjn9843776qvy94d4lknpd62y7wf0vl,4999999
cosmos1qczxu8e65987gw7wuj5d2zdu2gwuc50qp7k58l,1863551
cosmos1suqkffkxpsm230tp0yw2q99x25uscppkvvdf8c,5127536
cosmos1hq7rx409qk8ahnt2fhs0a8k67j56lv7df8mvdw,75000000
cosmos1hf3hh27gzvxnv95rdmy8jhl6wzual4xney2tf6,158810934
cosmos19kjt3hfpr2a4zy7anfrzwnlll0ph8vpyut7alr,1286410
cosmos1hjvczjvzstcuyr3mw2mve6gta65csrae5lz429,874893999
cosmos1w7ltp0nh4m4sspeu02gklfs0km0cyhv87f97es,1004550214
cosmos1rr6mkdyss6ekqjvv99ym6u2yqdwqr7c7w46wcr,233402288
cosmos1n9thsaaqzp3xwfhq97nqw4dl6uld8nxnst52qd,4000000
cosmos1zn9gn4ldpknu2vrwzuenzwdkv7h07d3pd7p5r9,11347000
cosmos13ushhq97w04qp4mhnfgmc0xjjcnkd8lvalzfr6,40858000
cosmos1cggv636d22w0hn7em6sa5kqttv34hndne463uk,38731670
cosmos1epvyl7y72q0fze4aqjzwl5gf46jtukut3mglr0,44500000
cosmos1mtqwswd78ejnazcylnyaztzq0c8tfsyk35kj5p,25002500
cosmos10tyz9c6jw9grpymjh5mh93ydep6ypjq6swcctr,46042319
cosmos1p3jn4e0ht7m4gzqz0gpl9ny8s8puywgyqelt9h,15872717
cosmos1e9t2khp07vsytje86vylp9r3fxph9z46c66x6x,15818603
cosmos1ar3n6xq0llelaxrdfxdqj0lfn4mmfd8uw9nzg8,546297221
cosmos1vm2t49framyknmqc0l5fsteemhx0973pejmfa0,5800000
cosmos1wktsylw5e8axqyclfmqgpqls9638c0gff9y7nq,1983750
cosmos1fcamvvfm3s6hvvnvkj8tkteacdyg3xced6ueer,22035017
cosmos1284yj4m90etm2mn2cm9nl2cquxpdzejr88n9lf,96860000
cosmos1xxy86hug694vhdd2fx76rw0cnlvk4rzrvsqjwh,9463096
cosmos1f6fv2ztf04pdqa82wrv6z5qxyqs6j56qpjjz6l,40061798
cosmos1sxm5zeuyv5ce0cf294wgcf0f80cwv4j0cqn4me,120262493
cosmos16rr3wjx6a4ef8cqazs2u5x2rza4uvf9lf96h28,10353347
cosmos168t83m7c6r74f2s9ymmveumrd33le943tp3ytm,2000000
cosmos1r3xxktaxheam8h468uzx4c9naf00xekpe6ffvu,181004000
cosmos16u4n3uzk5j5a2r4fs46w583jp7f8s5p5yz6906,6899000
cosmos1m57dedlzd7l2j0vrgarstrx0gtx449qk24chja,55703650
cosmos1aqlddeqrpdu8gsl3vgkhmfc3xl4celw5gv0kdk,10000000
cosmos1f0udyfz33t9afc0fswj7t66xf6347c8wy2xsfl,1161758
cosmos1azlf9un5kpqq2aa6nh57r9zf432sfcl83lngq3,5255268
cosmos1af6zglymak939s7j6s3spt7s6mwqfh763hyymk,12586000
cosmos17c7c9pjegc4a83edvxxfjlta4t68kvd4wry0t2,8559440
cosmos1xgxj00ue42w3etddn8gwynl509zegjtchly34r,20000000
cosmos15n5j8v6q555xt9gdsetkfflgz3gdgq372pllkv,8909070
cosmos17htxlgyqhy0wv9qua90ceku4lx4ppyt5rtcur4,10000000
cosmos1lycjc3psqcfgqhcap5gg46z7pt66j6t662cvs6,100000000
cosmos1lw37gs7nz2sflhk2maw6lstg449ey79j2xh7s5,380020001
cosmos15vy63zmpafwlpdc26prgy9p04t4w6qu77g9vjn,100010000
cosmos1ljv3xr2eawj8xsd3z4s8ycjg89nxy7gn53vjtr,23569516
cosmos1dj5x04xgq8r2020qgjwg9ph8rvkk5fej4jjyyv,2125189
cosmos19fk2yq2gmvrk5uxuvxs5sytzq2rc6uwvf7dluy,66404386
cosmos1cj5x4c2t9lv7q9jg9enjkglfkmeqc7p7gyyqez,16699848
cosmos1mq362e8rmqd6hkd22qhe6gktrz3925cn9z966m,15003000
cosmos1ywr4z5r4szprzq74p0nfcdknh2z9rd34g47xlg,22788837
cosmos1dwucjpnvzj2xmj929483f6n5dn8v5uy2zr2g65,23259757
cosmos1aqdnsp5ahqsrtym5tymsddqjncpavz4gkzql2r,1000100
cosmos17tmmcnr83g3nax0kd9f3x376hzrwjeyr07stdg,10000000
cosmos17eq93f8q38luy2pgqng7lz9jww5ppnnnlh0r0n,5412240
cosmos1qs5nxnzk95n2asw2cyp7yee24j3eacfppdgszk,10000000
cosmos1sndf34dasqyjdplpuuggu388n79vee7pqzgqm7,11109250
cosmos17496hu6a9et48vkm0zkwa5l8uerfzvga8f2l3q,30000000
cosmos1gsr299jhwd90uuhugj9d28axk603w3e5f25j7s,1831863
cosmos1c7u6umuy92z3shzywruv38n20p0p3c0n3n0w7m,5120384
cosmos129slr9vatzhfm7j7vxungxk80968v60thttmdp,44940500
cosmos1qjl6magkynpe2tezvq0fps8yr6ps0jm0z0udpl,9543711
cosmos1d64pxg5s5fw9usg6zjklvyjehr9zdsk0n80yu3,212479700
cosmos17mk35es4nlr6ttvkj82jk0z6yuqwxzneaquanp,1004700000
cosmos17wxn8lz3yzey4ce6gz0x2pmgw63trtfyuvhc4c,120600000
cosmos1s9heqzxewshsq5r98e04djm87sd04qc26c84yp,5293750
cosmos1k3m5cup897tmnr96rly8qk5zyptlfhka2dauqw,309000000
cosmos1dnj62663jmu4dw269mf667t6hp54uz7q52fey2,7200000
cosmos1s8crt2razykz8vlglngy5m7gdwap0cr4ww87vu,917699639
cosmos1ffzgyw9murd8ul0u7xgv63avwrqtns3ewmpa5d,5000000
cosmos1jtr2t3fnvrrjhat6fufgxgyukcdmqdkt5rww5f,1899000
cosmos1fgkpgd7628tmy7ta47d7cv4uz89uhka74rud72,11572195
cosmos1csxm4uxzjjm9fdw0np4ae4eswzsfahvypwfsg8,4080922
cosmos17txvu9zdhm76pwhchmm0wmh7u690cw5e0gcrt7,14725787
cosmos1prrczdgdwjsgwx9kg5egare7cyqm0dsg44snxd,104958637
cosmos1ghnhj4ahjakacevgfrgdnx9mjvdxxv5algl53m,25000000
cosmos19np6vdveqpc90cclk30xr9ytrlm9waqq808fmv,30649050
cosmos18nlgwruzaz5g83v0hwupwu78tjqvc7tckqdrmv,6975346
cosmos1963e95k3hjvc6adfaj9na6fz6vdkerft6pwaze,30000000
cosmos1gyn3mvrn5rkdz90tsxhk7rllnvj5ql5kcel065,19770346
cosmos12u9q6exmnge6g8e2957282hrfw8zkz73akc5s5,2847524491
cosmos1tcygs9p4su24w8u9zezjnd7jvrm4x0wtwa4faw,80101741
cosmos1wyeq8f99mff8u0ngrsexg4drn4gafauqk6t88c,69000000
cosmos1vqdek55w7p4elh5zwaefpgq2w548syxwq5tqlj,15000000
cosmos1jw4z8cjpr4dru3kan34gacwfn87ue9ynywj8x3,56429098
cosmos1p2da7jac0se3lwf4rf6uxf059ta4lk0x3qlzgh,454499564
cosmos1n9035dtgz6wtnk7mfpps4mhvtetfd20y2knhts,22036888
cosmos1ejs8sf87sscqdpk44zd5ufr2q4r90vnnjqm5d7,10001000
cosmos1lchtyd2maervqyp2d962fyp8rxjjv8s20q8n86,8069457
cosmos1s7vlksmnkwyh5j5kx9rchjz6cv86falsyjj5h9,100608558
cosmos1meujp7gw3tfguu4sjtaeljsczlanpd4uwzxlfw,15974000
cosmos1rk650tyc8rmzgqm0rex9y3ngtdzrph0gpmhnms,10036927
cosmos1wtn85s0pa6wv2rwefe9eh3fx7jmsl5tzwf56aw,2110491
cosmos18xzq6q6lad6up8g62r22vfzkjq2ecu4yjwkt6h,10000000
cosmos1eckz6gn0k36l9l9jkjqz2r9emmhnlrx0kut5rp,7854315
cosmos136u74nr84e60sh7lx0rd35k8jhzts4alw9ykw3,150000000
cosmos1hd05gz0y7pndtsusc6c0yuztq4h9gs9afvqu0n,11859732
cosmos1uyj4p5tvusw6chelgv00ffv7mdvuljfykqlekr,14000000
cosmos17eew64952qjludzd0j92z9wf6zdtx7yjvhm7wj,1899000
cosmos1tw3e0ejjy5ahjn72fj9f87vtd83xjny4t94wy5,25010000
cosmos1vz2648eszk745402kve0frwjadjha5sq4wxk9e,8163856
cosmos100cj4lj2alfqcytqm99cy79t375tp4wzt7ecp2,131586900
cosmos1q0ld92lwkv3mff3ttyx9c58avdm4xch44m05uw,4000000
cosmos1v4zk7gznxtrcgz28ngkvzketwxve5h962a6r9h,10000000
cosmos107wguevn0kf5fyusyxdeyr8rj7e3d046gjzczx,1937477
cosmos1wdvz0lxkdh74jml8c0m3r7xlc7z945avh9rr5q,1001000
cosmos18m2n6wk08vwk3fcd7dyfnkvmsflx295ycctp5d,157923846
cosmos1ltx26ga856uc6hsehgmlxga997m6a58k9hxlgj,7383422
cosmos192f8d9e0hapv8c6ks4s8ggmkuevmhc252hz86a,7862068
cosmos1l6q36uww8ycmew8ggf95stqnqvqfc2l7vnwacv,4990000
cosmos1ykwsk75v3nlzkzagyx3py7vrqvhrzx0fz7nz2y,6500000
cosmos1jutufktck5a70d7cm4x2z23adqamyak4f043u2,22452751
cosmos1zenthnhlctrkat6e06cmrh36n0cup3h5rghgcc,23088406
cosmos1y7apkaavfcpd9qu7srgfyz8sd7ksn36njma5ph,1612173406
cosmos18pua9apalm56stzj5ft6d6pu6lq7t097j4v70m,5244460
cosmos1wt85zz063wp8dt4c0mxklmepduk4ercqy33wzw,9899000
cosmos1twp66glan6ws7swmnnapes5vq4yw2nkq36jaty,10200000
cosmos1drugzjmpjkwpjqyn0re7ger4nyjmj7pzjf9ueu,444169501
cosmos1ktj6w3nnwkv8uhdcq8tcafpgtm0f3v6k0eclkk,4000000
cosmos12062dxdar7s9f7jxev29fm4uajs4auwh2472ts,6394945
